sir,pasajeros,companyia,conectividad,dineroT,dineroN,tasas,origen,destino,VuelosDesdeOrigen,areaInf,capital,
0.0,6,NJE,-1.0,6895.606025926538,765.6122785890446,91.814282496,AGA,AGP,21,Málaga,AF,false
0.0,145,RYR,-1.0,94703.34986422848,15174.210653628576,388.88697393,AHO,GRO,8,Girona,EU,false
0.0,105,VLG,-1.0,120673.10545371441,13398.21487530829,485.65424640000003,ALG,ALC,60,Alicante,AF,true
0.0,107,DAH,-1.0,122971.64079568992,13653.418968171305,435.84018431999993,ALG,ALC,60,Alicante,AF,true
0.0,105,VLG,-1.0,120673.10545371441,13398.21487530829,511.9668587,ALG,BCN,60,Barcelona,AF,true
0.0,87,VLG,-1.0,99986.2873759348,11101.37803954115,443.381312,ALG,BCN,60,Barcelona,AF,true
0.0,107,DAH,-1.0,122971.64079568992,13653.418968171305,459.45388455999995,ALG,BCN,60,Barcelona,AF,true
0.0,125,DAH,-1.0,143658.45887346953,15950.255803938444,488.62006149,ALG,BCN,60,Barcelona,AF,true
0.0,70,ANE,-1.0,80448.73696914293,8932.143250205527,321.02973,ALG,MAD,60,Madrid,AF,true
0.0,125,DAH,-1.0,143658.45887346953,15950.255803938444,554.6302875,ALG,MAD,60,Madrid,AF,true
0.0,105,VLG,-1.0,120673.10545371441,13398.21487530829,407.4684159,ALG,VLC,60,Valencia,AF,true
0.0,99,RJA,-1.0,113777.49942778787,12632.602596719244,503.28,AMM,MAD,71,Madrid,AS,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,388.88697393,AMS,ACE,551,Lanzarote Island,EU,true
0.0,122,EJU,58263.0,140210.65586050626,15567.449664643915,407.4684159,AMS,ACE,551,Lanzarote Island,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,AGP,551,Málaga,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,463.50736128,AMS,ALC,551,Alicante,EU,true
0.0,101,EJU,58263.0,116076.03476976338,12887.80668958226,420.593664,AMS,ALC,551,Alicante,EU,true
0.0,145,TRA,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,551,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,551,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,551,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,551,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,551,Barcelona,EU,true
0.0,145,KLM,58263.0,166643.81229322465,18502.296732568586,488.62006149,AMS,BCN,551,Barcelona,EU,true
0.0,135,VLG,58263.0,155151.13558334712,17226.27626825351,547.298807,AMS,BCN,551,Barcelona,EU,true
0.0,151,VLG,58263.0,173539.41831915118,19267.909011157633,575.010139,AMS,BCN,551,Barcelona,EU,true
0.0,122,VLG,58263.0,140210.65586050626,15567.449664643915,511.9668587,AMS,BCN,551,Barcelona,EU,true
